N,P,K,temperature,humidity,ph,rainfall,soil_type,season_duration,label
31.0,79.0,75.0,18.8202251,16.1074793,8.204862075,897.3119396,Sandy Loam,99,chickpea
28.0,58.0,81.0,17.47500984,16.54314829,6.18042747,933.5034262,Loam,98,chickpea
57.0,58.0,77.0,18.72649425,17.58406365,7.978996755,812.0176515,Loam,99,chickpea
49.0,55.0,78.0,18.65580107,16.17772668,7.863113671,817.0769297,Loam,99,chickpea
46.0,76.0,77.0,18.2356751,19.68538502,6.967843048,837.4879344,Clay Loam,99,chickpea
54.0,61.0,77.0,18.81198127,15.21618225,6.206582193,775.429424,Clay Loam,99,chickpea
38.0,60.0,76.0,18.65054116,17.80852431,8.868741443,779.2798682,Sandy Loam,99,chickpea
59.0,55.0,79.0,20.36720401,16.89574311,8.766128654,822.545577,Sandy Loam,100,chickpea
36.0,76.0,75.0,18.38120357,16.63805158,8.736337905,705.2056697,Clay Loam,99,chickpea
57.0,68.0,81.0,17.17012591,17.30457712,8.081095263,727.8624223,Loam,98,chickpea
35.0,66.0,81.0,19.37101121,15.77458129,6.138243973,852.4819851,Sandy Loam,99,chickpea
35.0,64.0,78.0,17.92845928,14.27327988,7.496645259,853.7378769,Clay Loam,98,chickpea
52.0,60.0,79.0,19.45339934,18.23490739,8.380185271,756.317566,Clay Loam,99,chickpea
27.0,76.0,83.0,19.12829388,14.92241479,6.289614016,896.1857826,Clay Loam,99,chickpea
57.0,60.0,84.0,19.1034283,17.26184541,6.586777189,754.9101167,Loam,99,chickpea
52.0,68.0,78.0,17.48504075,16.96070581,6.89655198,860.5078037,Clay Loam,98,chickpea
43.0,79.0,79.0,19.40751744,18.98030507,7.806747656,802.5064637,Clay Loam,99,chickpea
44.0,74.0,85.0,20.18649426,19.63719995,7.150681303,782.6039559,Clay Loam,100,chickpea
24.0,55.0,78.0,17.30287885,15.15405941,6.64919573,755.7790384,Clay Loam,98,chickpea
29.0,77.0,75.0,17.50361137,15.48083156,7.778591618,729.446671,Sandy Loam,98,chickpea
20.0,60.0,78.0,18.17234999,14.70085967,6.358740355,907.760707,Sandy Loam,99,chickpea
56.0,67.0,78.0,17.57445618,16.71826572,8.255450758,778.1891424,Clay Loam,98,chickpea
37.0,66.0,85.0,20.93175255,18.91295403,6.456148474,780.6910795,Loam,100,chickpea
49.0,71.0,76.0,19.71098332,17.63879418,6.613072145,855.7925437,Sandy Loam,99,chickpea
59.0,69.0,80.0,19.07937684,17.86754927,8.165359297,694.0619137,Clay Loam,99,chickpea
20.0,79.0,77.0,18.54988627,16.02542689,7.64867466,763.2565249,Sandy Loam,99,chickpea
24.0,56.0,85.0,18.19903647,17.41333199,6.545888558,806.405403,Sandy Loam,99,chickpea
51.0,72.0,75.0,18.88852533,14.99451145,7.104224797,801.113384,Loam,99,chickpea
57.0,73.0,85.0,18.49311205,14.72115044,7.358099622,919.4595352,Clay Loam,99,chickpea
22.0,64.0,82.0,19.48974337,17.17260319,6.4740245,875.1312796,Clay Loam,99,chickpea
52.0,73.0,79.0,17.25769499,18.74943955,7.840339389,940.0287214,Loam,98,chickpea
29.0,75.0,75.0,19.62416326,18.71483156,7.064790365,884.585692,Loam,99,chickpea
44.0,59.0,78.0,20.67526473,19.85388984,7.599033472,847.8344008,Clay Loam,100,chickpea
41.0,69.0,82.0,20.02381489,16.63294455,6.715587232,689.7806542,Clay Loam,100,chickpea
52.0,56.0,85.0,20.1187446,14.44228303,6.81712422,886.8168643,Loam,100,chickpea
34.0,76.0,80.0,20.65691793,15.84572566,7.985417393,652.3811143,Sandy Loam,100,chickpea
42.0,74.0,83.0,19.2582557,14.2804191,7.545258424,657.8042032,Sandy Loam,99,chickpea
34.0,71.0,79.0,17.927806,15.85622899,7.728998197,746.3872762,Loam,98,chickpea
27.0,73.0,79.0,19.16288268,15.83500655,7.354973451,826.9766829,Sandy Loam,99,chickpea
30.0,70.0,79.0,20.26942271,19.96978871,7.313122235,696.4449182,Loam,100,chickpea
57.0,57.0,75.0,17.09104223,18.25142068,7.785039076,872.7444866,Sandy Loam,98,chickpea
27.0,79.0,82.0,17.06579293,17.54024066,6.307004923,708.7150577,Sandy Loam,98,chickpea
32.0,71.0,85.0,20.62767492,14.44008871,6.403982316,920.6630306,Clay Loam,100,chickpea
31.0,76.0,82.0,20.8248451,17.85057083,7.599279991,792.0509212,Clay Loam,100,chickpea
33.0,75.0,84.0,19.46210401,18.72831993,7.217018459,688.1405149,Sandy Loam,99,chickpea
47.0,80.0,77.0,17.18248372,16.42891834,7.561108006,728.5017344,Sandy Loam,98,chickpea
54.0,62.0,80.0,17.48911699,16.39055394,7.489545074,794.5758333,Clay Loam,98,chickpea
47.0,79.0,78.0,17.48395377,14.76014523,6.609696734,651.1365631,Clay Loam,98,chickpea
35.0,57.0,83.0,19.48316794,17.44534641,7.476800943,804.986291,Clay Loam,99,chickpea
53.0,73.0,77.0,19.71359733,18.09665739,7.325451279,736.4476535,Loam,99,chickpea
45.0,61.0,78.0,19.48649305,16.06240074,6.489389282,815.284269,Sandy Loam,99,chickpea
37.0,78.0,79.0,19.95264829,14.82633099,7.786366322,886.810311,Clay Loam,99,chickpea
30.0,75.0,81.0,19.41789736,16.80472243,6.408437886,684.951189,Sandy Loam,99,chickpea
37.0,55.0,82.0,19.45591848,18.02235902,8.423873703,784.4910564,Loam,99,chickpea
53.0,65.0,76.0,20.19137759,16.41998269,8.719960893,773.3795356,Loam,100,chickpea
22.0,60.0,85.0,18.8392908,14.74071856,7.811997977,947.8189594,Clay Loam,99,chickpea
60.0,61.0,78.0,20.71219282,19.83643308,6.317153205,940.3659867,Loam,100,chickpea
42.0,67.0,77.0,18.99424448,15.9362937,7.114405288,786.9707199,Sandy Loam,99,chickpea
39.0,76.0,76.0,19.96837462,15.57324389,8.135900726,691.5759062,Clay Loam,99,chickpea
35.0,63.0,76.0,17.81564548,17.60756635,7.714153038,908.2097601,Sandy Loam,98,chickpea
30.0,65.0,82.0,20.71424384,15.27824066,7.103798069,767.7888672,Sandy Loam,100,chickpea
57.0,56.0,78.0,17.34150229,18.75626255,8.861479668,679.545435,Loam,98,chickpea
48.0,65.0,78.0,17.43732714,14.33847406,7.861128148,730.926704,Loam,98,chickpea
36.0,56.0,83.0,18.89780215,19.76182946,7.4526709,690.9512477,Loam,99,chickpea
40.0,58.0,75.0,18.59190771,14.77959596,7.168096055,896.0982451,Loam,99,chickpea
49.0,69.0,82.0,18.31561493,15.36143547,7.26311855,817.8710463,Loam,99,chickpea
13.0,60.0,25.0,17.13692774,20.59541693,5.68597166,1282.56862,Silty Loam,78,kidneybeans
25.0,70.0,16.0,19.63474332,18.90705639,5.759237003,1063.598183,Loam,79,kidneybeans
31.0,55.0,22.0,22.91350245,21.33953114,5.873171894,1092.25556,Loam,81,kidneybeans
40.0,64.0,16.0,16.43340342,24.24045875,5.926676985,1403.717815,Loam,78,kidneybeans
2.0,61.0,20.0,22.13974653,23.02251117,5.95561668,766.4128258,Loam,81,kidneybeans
26.0,65.0,22.0,17.84806561,18.77621951,5.949949081,1430.984171,Sandy Loam,78,kidneybeans
17.0,57.0,21.0,19.88394011,20.31564139,5.789214289,609.1974792,Loam,79,kidneybeans
26.0,80.0,18.0,19.32509638,23.3334788,5.581021521,1047.783947,Silty Loam,79,kidneybeans
17.0,59.0,17.0,18.4167001,23.42829938,5.689858133,1329.801054,Silty Loam,79,kidneybeans
27.0,59.0,22.0,21.81167649,23.20591245,5.794158504,1300.608093,Loam,80,kidneybeans
28.0,58.0,24.0,19.72702528,18.28173015,5.748190463,1437.630894,Loam,79,kidneybeans
25.0,57.0,19.0,17.15432954,19.87070659,5.566522896,879.9669731,Silty Loam,78,kidneybeans
28.0,80.0,17.0,19.62207826,18.67170854,5.809419584,1441.567454,Silty Loam,79,kidneybeans
25.0,60.0,22.0,21.63149148,21.17919701,5.887263027,1343.649948,Sandy Loam,80,kidneybeans
12.0,78.0,23.0,16.06522754,18.72479695,5.99812453,880.6638775,Silty Loam,78,kidneybeans
6.0,77.0,25.0,20.61162204,24.36314135,5.792744849,696.3833855,Sandy Loam,80,kidneybeans
22.0,79.0,17.0,21.42451099,20.39659714,5.912289889,1165.206923,Sandy Loam,80,kidneybeans
27.0,80.0,15.0,19.07096165,21.21092266,5.788386951,862.1917578,Sandy Loam,79,kidneybeans
10.0,55.0,23.0,21.18853178,19.63438599,5.728233081,1371.948633,Sandy Loam,80,kidneybeans
23.0,65.0,20.0,23.0429097,22.42610972,5.833940084,1083.684316,Sandy Loam,81,kidneybeans
19.0,78.0,16.0,20.65375833,23.10538637,5.967533236,677.1768947,Loam,80,kidneybeans
19.0,65.0,25.0,18.09551014,18.29318436,5.625096446,1447.902323,Silty Loam,79,kidneybeans
22.0,70.0,19.0,18.23775702,21.07643273,5.515615023,694.4951585,Sandy Loam,79,kidneybeans
37.0,64.0,22.0,17.48189735,18.8251973,5.954665349,1219.401369,Silty Loam,78,kidneybeans
11.0,71.0,17.0,19.9191786,21.47324158,5.74644777,826.8554379,Silty Loam,79,kidneybeans
18.0,79.0,20.0,20.27514686,23.2353604,5.877347515,1397.521543,Sandy Loam,80,kidneybeans
21.0,63.0,17.0,15.77370214,19.2303162,5.979973965,1083.441414,Loam,77,kidneybeans
24.0,80.0,22.0,16.71170642,19.17651433,5.635993966,967.7285817,Sandy Loam,78,kidneybeans
34.0,60.0,22.0,17.66148158,18.15302753,5.635231778,1006.711761,Loam,78,kidneybeans
16.0,75.0,21.0,18.50692825,23.61670065,5.679224346,870.513289,Silty Loam,79,kidneybeans
17.0,77.0,23.0,24.51324787,20.81527638,5.670062975,641.9497947,Loam,82,kidneybeans
37.0,72.0,18.0,18.87614998,24.54038287,5.724242065,1054.120514,Loam,79,kidneybeans
40.0,73.0,20.0,21.59343016,20.31871249,5.811314232,611.3872036,Loam,80,kidneybeans
9.0,77.0,17.0,20.12373284,24.45202552,5.783425416,1061.58201,Silty Loam,80,kidneybeans
1.0,62.0,23.0,15.43546065,18.37477907,5.607808432,1390.302034,Silty Loam,77,kidneybeans
33.0,59.0,22.0,22.64236876,21.59396123,5.946999529,1223.886015,Loam,81,kidneybeans
23.0,59.0,19.0,21.98560799,24.87304788,5.852046999,1295.650601,Loam,80,kidneybeans
6.0,62.0,22.0,20.53052663,18.09224048,5.824090984,1204.509288,Sandy Loam,80,kidneybeans
25.0,63.0,20.0,15.78601387,21.14544088,5.502999119,951.7028129,Loam,77,kidneybeans
7.0,79.0,23.0,19.6365349,19.68751084,5.821649914,966.5888933,Sandy Loam,79,kidneybeans
8.0,72.0,17.0,20.57341244,19.7520218,5.711439256,878.7869161,Loam,80,kidneybeans
27.0,64.0,15.0,20.16080524,24.84207559,5.514927264,1382.362122,Sandy Loam,80,kidneybeans
28.0,66.0,23.0,21.53989176,24.25386207,5.99616119,1206.913038,Silty Loam,80,kidneybeans
32.0,57.0,18.0,15.53834801,23.75560241,5.695422863,1073.850593,Loam,77,kidneybeans
27.0,56.0,22.0,19.91853092,20.70099804,5.833010958,1086.434544,Loam,79,kidneybeans
17.0,77.0,24.0,20.76952209,18.93146941,5.568456899,1090.193712,Loam,80,kidneybeans
0.0,65.0,15.0,23.46168338,23.22197648,5.645435626,958.4253438,Loam,81,kidneybeans
13.0,72.0,21.0,24.32116642,21.0278674,5.821194486,602.7552528,Sandy Loam,82,kidneybeans
34.0,60.0,23.0,20.12574053,24.96969858,5.659254981,1000.497183,Loam,80,kidneybeans
9.0,80.0,19.0,21.80619564,18.57086554,5.945465949,1250.972687,Silty Loam,80,kidneybeans
11.0,72.0,20.0,19.52226241,24.92607153,5.951177452,1133.34026,Silty Loam,79,kidneybeans
3.0,67.0,24.0,17.00067625,19.90790546,5.520880014,1032.926407,Loam,78,kidneybeans
35.0,69.0,23.0,16.78791503,24.96881755,5.578410206,754.5328039,Silty Loam,78,kidneybeans
3.0,77.0,25.0,24.84906168,22.89464642,5.608165195,622.1292186,Loam,82,kidneybeans
23.0,62.0,19.0,16.51783455,20.4555596,5.609435128,987.7794225,Loam,78,kidneybeans
22.0,71.0,17.0,18.15300153,19.38602098,5.509295379,1076.907964,Silty Loam,79,kidneybeans
31.0,79.0,25.0,23.18864385,22.3104551,5.902033406,633.8208822,Loam,81,kidneybeans
34.0,59.0,18.0,23.38002569,21.98879437,5.744117663,876.6898664,Silty Loam,81,kidneybeans
12.0,63.0,17.0,18.358923,19.37703396,5.717143397,1384.14764,Sandy Loam,79,kidneybeans
27.0,56.0,20.0,19.25975367,20.51346956,5.542690119,949.533526,Loam,79,kidneybeans
7.0,63.0,24.0,22.95458237,24.03553105,5.858617867,1077.315386,Sandy Loam,81,kidneybeans
24.0,67.0,22.0,20.120043,22.89845607,5.618844277,1046.252153,Silty Loam,80,kidneybeans
11.0,71.0,24.0,21.14011423,22.7182355,5.606620346,1416.056722,Sandy Loam,80,kidneybeans
37.0,74.0,15.0,24.92360104,18.22590825,5.582178402,627.089169,Sandy Loam,82,kidneybeans
25.0,76.0,24.0,15.33042636,24.91506728,5.56503533,1353.315583,Silty Loam,77,kidneybeans
34.0,66.0,17.0,18.81097271,21.27833035,5.889614577,1250.84915,Sandy Loam,79,kidneybeans
20.0,69.0,15.0,23.44260668,22.77255917,5.934136378,1074.137246,Sandy Loam,81,kidneybeans
37.0,65.0,16.0,22.8352024,18.97267518,5.683548308,635.9276673,Silty Loam,81,kidneybeans
18.0,74.0,15.0,24.9035819,22.27512704,5.70836603,1464.727237,Sandy Loam,82,kidneybeans
4.0,67.0,25.0,23.78709569,24.35679348,5.948164454,1196.404412,Silty Loam,81,kidneybeans
37.0,56.0,25.0,22.05592283,19.60379304,5.774755144,1267.265372,Sandy Loam,81,kidneybeans
5.0,59.0,15.0,18.87492997,20.18238348,5.97229163,1341.811718,Silty Loam,79,kidneybeans
11.0,61.0,21.0,18.62328774,23.02410338,5.532100554,1353.378033,Silty Loam,79,kidneybeans
22.0,80.0,20.0,23.00884744,18.86880997,5.669560726,1001.18612,Sandy Loam,81,kidneybeans
12.0,61.0,19.0,19.33162606,24.13995025,5.655726817,685.1253427,Sandy Loam,79,kidneybeans
5.0,74.0,21.0,16.24469193,21.35793891,5.591704014,669.7053257,Sandy Loam,78,kidneybeans
27.0,69.0,22.0,17.91652287,24.90814655,5.932323085,691.4681022,Loam,78,kidneybeans
31.0,75.0,18.0,15.46789263,21.43780702,5.824208309,888.8796102,Loam,77,kidneybeans
36.0,68.0,20.0,17.06104474,23.77201471,5.86442953,818.3420522,Loam,78,kidneybeans
5.0,65.0,16.0,21.32776028,18.48522915,5.866744372,1091.013261,Silty Loam,80,kidneybeans
32.0,79.0,15.0,23.90910104,20.74619325,5.706198621,816.0211243,Sandy Loam,81,kidneybeans
11.0,78.0,22.0,23.89756791,22.74378977,5.940546818,1126.616435,Silty Loam,81,kidneybeans
0.0,55.0,22.0,22.98666928,20.57940608,5.916779289,1438.584938,Loam,81,kidneybeans
14.0,59.0,15.0,21.35135729,22.91244883,5.779090476,1464.548645,Sandy Loam,80,kidneybeans
29.0,68.0,23.0,24.1638445,19.27907819,5.82738029,1167.324324,Silty Loam,82,kidneybeans
32.0,68.0,19.0,24.62835037,18.18325169,5.514234138,1497.441028,Sandy Loam,82,kidneybeans
17.0,64.0,17.0,21.02213209,24.93896255,5.662699104,1246.118471,Silty Loam,80,kidneybeans
13.0,69.0,19.0,17.30844532,20.01730914,5.86390397,1151.99245,Sandy Loam,78,kidneybeans
14.0,67.0,22.0,23.82576704,24.75485098,5.624690248,846.4143632,Loam,81,kidneybeans
9.0,69.0,20.0,19.30607278,23.96362799,5.591560999,1293.449326,Loam,79,kidneybeans
20.0,73.0,22.0,16.03768615,22.33195853,5.976312538,1303.900798,Sandy Loam,78,kidneybeans
40.0,78.0,20.0,19.18572809,20.83398341,5.669236258,801.5293435,Silty Loam,79,kidneybeans
27.0,72.0,23.0,19.92889503,21.79992115,5.961934481,640.2640797,Loam,79,kidneybeans
14.0,67.0,15.0,19.56376468,24.67385131,5.690065688,1392.921004,Loam,79,kidneybeans
7.0,56.0,18.0,18.31357543,24.32991649,5.698371311,761.4153904,Loam,79,kidneybeans
27.0,65.0,18.0,20.10993761,23.22323766,5.59503163,733.6386477,Sandy Loam,80,kidneybeans
30.0,63.0,16.0,23.60506572,21.90539577,5.525904526,1005.978728,Sandy Loam,81,kidneybeans
37.0,70.0,25.0,19.73136909,24.89487354,5.819403771,840.6354115,Silty Loam,79,kidneybeans
27.0,63.0,19.0,20.93409877,21.1893007,5.562201934,1331.914419,Silty Loam,80,kidneybeans
22.0,60.0,24.0,18.78226261,20.24768314,5.630664753,1042.570723,Silty Loam,79,kidneybeans
3.0,72.0,24.0,36.51268371,57.92887167,6.03160778,1226.539694,Red Volcanic,144,pigeonpeas
40.0,59.0,23.0,36.89163721,62.73178224,5.269084669,1637.266551,Red Volcanic,152,pigeonpeas
33.0,73.0,23.0,29.23540524,59.38967583,5.985792703,1033.301803,Loam,140,pigeonpeas
27.0,57.0,24.0,27.33534897,43.35795962,6.09186275,1423.303677,Loam,148,pigeonpeas
10.0,79.0,18.0,21.0643684,55.46985938,5.624731338,1846.226709,Red Volcanic,156,pigeonpeas
30.0,75.0,25.0,30.33276599,42.35249879,6.446091759,1492.99952,Loam,149,pigeonpeas
40.0,70.0,20.0,31.80130272,45.03186173,5.623490043,1470.361442,Sandy Loam,149,pigeonpeas
38.0,55.0,19.0,33.18184225,38.23184742,5.864623352,1988.298806,Red Volcanic,159,pigeonpeas
35.0,58.0,20.0,29.38538562,63.47742011,5.761702519,900.5422663,Loam,138,pigeonpeas
38.0,61.0,21.0,30.27374995,67.38680755,4.696518678,1277.767134,Red Volcanic,145,pigeonpeas
33.0,58.0,24.0,35.45790488,68.75810535,5.269504214,1086.333046,Sandy Loam,141,pigeonpeas
16.0,56.0,17.0,33.80020039,40.03262418,7.445444883,1766.165894,Red Volcanic,155,pigeonpeas
31.0,72.0,17.0,28.69180475,49.47225353,5.833031708,963.6222901,Red Volcanic,139,pigeonpeas
16.0,80.0,20.0,31.24021696,56.67369054,7.339320929,1220.146733,Red Volcanic,144,pigeonpeas
27.0,72.0,17.0,28.98039357,57.23265151,6.347929353,1207.435664,Red Volcanic,144,pigeonpeas
40.0,62.0,19.0,27.32198928,34.13737127,4.697750704,965.1524028,Sandy Loam,139,pigeonpeas
18.0,58.0,16.0,21.47607807,38.80023714,4.962661422,1803.82234,Red Volcanic,156,pigeonpeas
3.0,68.0,16.0,18.31910448,34.69776639,4.964887857,1074.721605,Red Volcanic,141,pigeonpeas
26.0,67.0,24.0,36.97794384,37.73992903,5.642813116,1614.812963,Loam,152,pigeonpeas
16.0,70.0,20.0,24.80467592,40.1242747,5.6093956,1215.639121,Red Volcanic,144,pigeonpeas
24.0,63.0,19.0,19.3479443,55.96805489,4.681576043,1945.921148,Loam,158,pigeonpeas
9.0,76.0,25.0,28.88302142,50.12323801,5.70951224,1792.155874,Sandy Loam,155,pigeonpeas
16.0,55.0,19.0,19.54314136,47.19188279,6.413543781,1924.372194,Sandy Loam,158,pigeonpeas
28.0,75.0,21.0,24.7741949,50.54621094,6.007508163,1142.821387,Sandy Loam,142,pigeonpeas
16.0,71.0,24.0,18.33124824,38.40975482,4.946369874,1396.483317,Sandy Loam,147,pigeonpeas
24.0,70.0,21.0,19.14729038,45.3733757,5.517208078,1327.748215,Loam,146,pigeonpeas
38.0,72.0,21.0,28.23416057,49.4421345,5.902103172,1865.008581,Red Volcanic,157,pigeonpeas
9.0,66.0,21.0,30.11812084,34.13307843,5.719889876,1570.858232,Sandy Loam,151,pigeonpeas
34.0,56.0,17.0,33.4126864,35.42910045,4.548202098,1396.702541,Red Volcanic,147,pigeonpeas
1.0,76.0,19.0,24.18553163,46.68746847,6.669529416,1773.377996,Loam,155,pigeonpeas
6.0,69.0,19.0,26.88630675,41.69617915,4.750929218,944.6748008,Loam,138,pigeonpeas
26.0,73.0,21.0,31.33170829,57.97429171,4.946263888,1617.820226,Loam,152,pigeonpeas
27.0,61.0,18.0,33.30711818,67.07780816,5.266227032,1085.090168,Sandy Loam,141,pigeonpeas
27.0,71.0,23.0,23.45379018,46.48714759,7.10959773,1508.712202,Red Volcanic,150,pigeonpeas
36.0,61.0,21.0,34.53823889,39.04468913,5.617008201,1685.948318,Red Volcanic,153,pigeonpeas
17.0,73.0,18.0,19.50112224,34.51086611,5.632353113,1973.752649,Red Volcanic,159,pigeonpeas
26.0,72.0,22.0,28.76794904,37.57792132,4.674941549,917.2084869,Loam,138,pigeonpeas
17.0,64.0,16.0,30.97758716,32.24914235,7.161797643,1807.16828,Sandy Loam,156,pigeonpeas
14.0,74.0,19.0,18.39759147,36.82639309,6.624966131,931.2330644,Loam,138,pigeonpeas
39.0,60.0,15.0,35.09357419,30.98685456,5.004074624,1169.106908,Loam,143,pigeonpeas
6.0,66.0,15.0,34.93174223,30.40046769,6.345806011,1592.649827,Red Volcanic,151,pigeonpeas
8.0,59.0,18.0,29.50523036,35.72032498,6.216814453,1878.961851,Loam,157,pigeonpeas
2.0,67.0,18.0,34.51934775,47.52980027,5.921666758,1290.064612,Red Volcanic,145,pigeonpeas
1.0,76.0,17.0,28.43430726,52.10010827,6.012719118,1470.414824,Sandy Loam,149,pigeonpeas
16.0,73.0,19.0,18.41645629,34.80541039,4.684079249,1632.747473,Red Volcanic,152,pigeonpeas
23.0,75.0,25.0,31.07508973,47.19847683,7.077170002,913.1256412,Sandy Loam,138,pigeonpeas
32.0,70.0,20.0,20.89342749,46.24856523,6.208843215,1955.697875,Red Volcanic,159,pigeonpeas
28.0,59.0,22.0,30.90607799,52.79913039,7.05181629,1709.919828,Loam,154,pigeonpeas
5.0,62.0,23.0,27.9348279,66.45457122,4.722222454,1453.728801,Loam,149,pigeonpeas
36.0,67.0,25.0,35.95176642,36.52780776,6.418062652,1360.456753,Sandy Loam,147,pigeonpeas
1.0,66.0,23.0,19.54317155,56.92831399,4.803564468,1731.686574,Sandy Loam,154,pigeonpeas
24.0,73.0,20.0,19.63736208,32.31528909,4.608695247,1764.134092,Sandy Loam,155,pigeonpeas
17.0,67.0,18.0,31.2192752,56.46868874,5.611510977,1292.028653,Red Volcanic,145,pigeonpeas
5.0,55.0,18.0,33.50876355,45.70976142,7.322097972,1266.738117,Red Volcanic,145,pigeonpeas
5.0,56.0,24.0,24.80710166,45.01110015,5.023115055,1884.928637,Sandy Loam,157,pigeonpeas
37.0,77.0,17.0,36.20970524,31.94550613,5.617122801,1910.658531,Loam,158,pigeonpeas
13.0,73.0,20.0,30.50420876,35.48885969,5.391560418,1625.927723,Red Volcanic,152,pigeonpeas
6.0,63.0,23.0,26.01630259,49.94704718,5.906596905,1603.337447,Red Volcanic,152,pigeonpeas
16.0,77.0,22.0,31.48469278,35.6395615,6.574209678,1005.46816,Red Volcanic,140,pigeonpeas
25.0,64.0,20.0,33.15122581,32.45974539,4.807776749,1050.380275,Sandy Loam,141,pigeonpeas
34.0,75.0,24.0,23.50222822,51.29019509,4.760038039,1923.023991,Sandy Loam,158,pigeonpeas
20.0,77.0,23.0,34.87248659,38.83786012,5.180271502,1482.502786,Sandy Loam,149,pigeonpeas
35.0,80.0,25.0,28.09269012,44.93322042,4.895927306,1971.144011,Sandy Loam,159,pigeonpeas
14.0,75.0,24.0,24.54757829,57.3414485,6.436160044,1183.606557,Sandy Loam,143,pigeonpeas
36.0,80.0,21.0,33.64769646,48.41490082,7.066087261,1004.673278,Loam,140,pigeonpeas
7.0,77.0,18.0,20.5591255,60.54880693,6.655918078,1910.895109,Loam,158,pigeonpeas
29.0,78.0,25.0,19.95991719,59.33157782,5.982854523,1957.87103,Sandy Loam,159,pigeonpeas
30.0,60.0,21.0,28.87667593,62.4901206,5.457871273,1822.688175,Red Volcanic,156,pigeonpeas
20.0,74.0,16.0,36.04353699,43.61444121,4.759490199,1598.938645,Sandy Loam,151,pigeonpeas
19.0,57.0,23.0,23.6734328,47.2879691,7.342409555,1411.250722,Loam,148,pigeonpeas
3.0,60.0,19.0,25.74679443,40.7192594,4.820788186,1007.791633,Loam,140,pigeonpeas
5.0,77.0,19.0,31.08564994,66.68832981,6.242052013,1759.303271,Red Volcanic,155,pigeonpeas
5.0,68.0,20.0,18.72987676,61.33186249,5.001038726,1398.710041,Loam,147,pigeonpeas
37.0,73.0,21.0,29.50304807,63.46513414,5.560224583,1895.208915,Sandy Loam,157,pigeonpeas
9.0,59.0,24.0,20.43517772,39.37252634,4.747352458,1372.279662,Red Volcanic,147,pigeonpeas
20.0,72.0,15.0,36.00415838,56.01334416,7.313517308,1348.596466,Sandy Loam,146,pigeonpeas
31.0,56.0,23.0,31.46846241,35.39454002,5.661826398,1745.723999,Sandy Loam,154,pigeonpeas
0.0,70.0,21.0,36.30049702,56.03021253,4.672437054,1016.073988,Red Volcanic,140,pigeonpeas
21.0,74.0,15.0,29.49096726,67.10604388,6.471862118,1532.504506,Sandy Loam,150,pigeonpeas
13.0,67.0,18.0,30.5753044,34.75591197,5.384762927,1775.764304,Loam,155,pigeonpeas
27.0,74.0,20.0,24.69487673,59.96669215,5.859813416,919.5792434,Sandy Loam,138,pigeonpeas
29.0,72.0,24.0,23.17409556,36.67847052,6.962386495,1625.931264,Red Volcanic,152,pigeonpeas
5.0,68.0,20.0,19.04380471,33.10695144,6.12166671,1553.705624,Red Volcanic,151,pigeonpeas
39.0,57.0,19.0,29.32379604,45.93248374,6.421748487,1654.113371,Red Volcanic,153,pigeonpeas
22.0,62.0,16.0,34.6455408,54.32342534,4.828936119,1809.009998,Sandy Loam,156,pigeonpeas
18.0,55.0,23.0,21.9989826,56.31006755,6.98571967,1368.274312,Red Volcanic,147,pigeonpeas
39.0,77.0,21.0,22.99774444,60.24218572,4.603563116,1596.89339,Red Volcanic,151,pigeonpeas
13.0,75.0,20.0,30.55992394,35.29006485,6.979540061,1788.998611,Sandy Loam,155,pigeonpeas
27.0,71.0,24.0,31.46417866,48.17631461,7.064973419,1654.05354,Loam,153,pigeonpeas
26.0,64.0,22.0,25.95058595,40.58227261,5.16516459,1091.821183,Sandy Loam,141,pigeonpeas
23.0,55.0,16.0,21.01142393,69.69141302,5.111488821,1852.039114,Red Volcanic,157,pigeonpeas
4.0,69.0,19.0,19.25100056,47.70351758,5.374358869,1490.63196,Red Volcanic,149,pigeonpeas
